ID_PARTICIPACION,keyword
44792,calidad
44792,integrantes
44792,iniciativa
44792,integrante
44792,autista
44792,senadores
44793,indicaciones
44793,consecuencia
44793,51
44793,modificaciones
44793,siguiente
44793,calidad
44793,números
44793,estas
44794,cuidados
44794,desactualizado
44794,clasificación
44794,indicación
44794,objeciones
44794,conformidad
44795,autista
44795,senadores
44795,integrantes
44795,calidad
44795,indicación
44795,integrante
44795,comisiones
44796,rehabilitación
44796,indicaciones
44796,departamentos
44796,siguiente
44796,normativas
44796,senadores
44796,nuevo
44796,implementación
44797,efectivamente
44797,ejecutivo
44797,innovaciones
44797,garantías
44797,relación
44797,conformidad
44797,responsablemente
44798,consecuencia
44798,indicaciones
44798,cuidadores
44798,modificaciones
44798,calidad
44798,senadores
44798,iniciativa
44799,diferencias
44799,modificaciones
44799,indicación
44799,procedimientos
44799,calidad
44799,iniciativa
44799,tratamientos
44799,propias
44800,protección
44800,regulación
44800,calidad
44800,identidad
44800,indicaciones
44800,interpretación
44800,establecido
44801,indicaciones
44801,iniciativa
44801,estado
44801,senadoras
44801,oración
44801,presidenta
44802,corporación
44802,posibilidad
44802,instituciones
44802,organizaciones
44802,educacional
44802,relación
44802,esto
44802,convenios
44803,autista
44803,aprobación
44803,indicación
44803,calidad
44803,integrantes
44803,senadores
44803,integrante
44804,autista
44804,senadores
44804,integrantes
44804,calidad
44804,indicación
44804,integrante
44804,comisiones
44805,autista
44805,senadores
44805,integrantes
44805,calidad
44805,integrante
44805,indicación
44805,comisiones
44806,constitución
44806,existencia
44806,indicación
44806,iniciativa
44806,numeral
44806,presidenta
44806,una
44807,autista
44807,indicación
44807,modificaciones
44807,certificación
44807,contenido
44807,integrante
44807,senadoras
44807,aprobado
44808,promoverá
44808,indicaciones
44808,senadoras
44808,garantizará
44808,honorables
44809,rehabilitación
44809,habilitación
44809,consecuencia
44809,recuperación
44809,protección
44809,indicaciones
44809,implementación
44809,especializados
44810,indicación
44810,procedimiento
44810,diferencia
44810,certificación
44810,normativo
44810,calificación
44810,diagnósticos
44810,como
44811,posibilidades
44811,instituciones
44811,discriminación
44811,artículo
44811,establecido
44811,evaluación
44811,permanencia
44811,ejecutivo
44812,normativo
44812,social
44812,discapacidad
44812,contempla
44812,propuesto
44812,senador
44812,todos
44812,parecer
44813,autista
44813,diagnóstico
44813,intensidad
44813,discapacidad
44813,redacción
44813,constituye
44813,médico
44814,senadoras
44814,disposiciones
44814,indicación
44814,ejecutivo
44814,señoras
44814,señor
44814,es
44815,castro
44815,senadores
44815,sólo
44815,indicaciones
44815,gonzález
44815,18
44816,indicación
44816,detección
44816,obligaciones
44816,constitucional
44816,independencia
44816,ejecutivo
44816,privilegios
44816,preferente
44817,neurodiversidad
44817,incorporación
44817,legislación
44817,profundizar
44817,motivos
44817,estudio
44817,específico
44817,senador
44818,establecimientos
44818,instituciones
44818,indicaciones
44818,autista
44818,constitución
44818,establecerán
44818,cuidadores
44818,es
44819,autista
44819,tratamiento
44819,diagnosticada
44819,instituciones
44819,seguimiento
44819,protección
44819,detección
44820,indicación
44820,actividades
44820,consecuencia
44820,capacidades
44820,inserción
44820,funcionalidad
44820,limitaciones
44821,indicaciones
44821,normas
44821,honorables
44821,disposiciones
44821,regulado
44821,senadores
44821,derechos
44822,educacional
44822,modificaciones
44822,intención
44822,indicaciones
44822,objeciones
44823,establecimientos
44823,modificaciones
44823,indicaciones
44823,integrantes
44823,diferenciadas
44823,integrante
44823,aprendizaje
44824,educación
44824,adecuaciones
44824,establecimientos
44824,autista
44824,indicaciones
44824,estado
44824,calificación
44824,aprendizajes
44825,estado
44825,diagnóstico
44825,instituciones
44825,consecuencia
44825,evaluación
44825,calidad
44825,indicación
44825,particularidades
44826,educación
44826,instituciones
44826,indicaciones
44826,estado
44826,senadores
44826,honorables
44826,locución
44826,90
44827,interpretación
44827,cuidados
44827,presentación
44827,ejecutivo
44827,relación
44827,efecto
44827,normativa
44828,autista
44828,severidad
44828,discapacidad
44828,cognitivos
44828,espectro
44828,significativo
44828,indicación
44828,calificado
44829,autista
44829,senadores
44829,indicaciones
44829,entenderá
44829,diferencia
44829,es
44829,señores
44830,educacional
44830,segregación
44830,tramitación
44830,inclusivamente
44830,estudiantes
44830,reflexionó
44830,especiales
44830,históricamente
44831,normativo
44831,discapacidad
44831,tratamientos
44831,adecuaciones
44831,definiciones
44831,interacción
44831,definitiva
44832,financiero
44832,esto
44832,indicaciones
44832,consignado
44832,informe
44832,terminología
44832,iniciativa
44832,sustitutivo
44833,severidad
44833,establecimientos
44833,subvencionados
44833,presentación
44833,preocupación
44833,alumnos
44833,como
44833,práctica
44834,educacional
44834,senador
44834,trabajando
44834,estado
44834,tea
44834,psicopedagogos
44834,consultó
44835,progresivamente
44835,regulación
44835,presentación
44835,intención
44835,especialidad
44835,opción
44835,implementadas
44835,proyecto
44836,constitucional
44836,normativos
44836,indicaciones
44836,posibilidad
44836,artículo
44837,normativa
44837,iniciativa
44837,ejecutivo
44837,indicaciones
44837,garantizar
44837,mociones
44837,senador
44837,acciones
44838,consecuencia
44838,educacionales
44838,discriminación
44838,calidad
44838,profesionales
44839,discriminación
44839,indicaciones
44839,calidad
44839,números
44839,estas
44839,contenido
44840,indicaciones
44840,51
44840,modificaciones
44840,números
44840,siguiente
44840,calidad
44840,como
44840,senadores
44841,institucionales
44841,votación
44841,senadores
44841,ciertas
44841,declaración
44841,presidente
44841,excelencia
44842,institucionales
44842,senadores
44842,declaración
44842,acuerdo
44842,honorables
44842,proyecto
44842,federativa
44842,núñez
44843,exenciones
44843,votación
44843,presidente
44843,tramitación
44843,excelencia
44843,entidades
44843,senadores
44844,exenciones
44844,entidades
44844,tramitación
44844,senadores
44844,entrada
44844,república
44844,presidente
46465,institucionalidad
46465,cuidado
46465,envejecimiento
46465,tramitación
46465,población
46465,senadores
46465,presidente
46465,excelencia
46466,instituciones
46466,intervenciones
46466,reinserción
46466,disposición
46466,votación
46466,debilidades
46466,capacidad
46467,senadores
46467,moción
46467,privativas
46467,señores
46467,regula
46467,honorables
46467,libertad
46467,ley
46468,constitución
46468,funcionamiento
46468,climatización
46468,funcionara
46468,estado
46468,consecuencia
46468,capacidad
46469,jurisdicción
46469,honorables
46469,militares
46469,senadores
46469,conocimiento
46469,modifica
46469,galilea
46470,tribunales
46470,senadores
46470,disposiciones
46470,funcionamiento
46470,moción
46470,modifica
46470,señores
46470,proyecto
46471,penal
46471,senadores
46471,responsabilidad
46471,honorables
46471,moción
46471,señor
46471,inteligencia
46471,como
46472,moción
46472,senadores
46472,nacionales
46472,modifica
46472,cruz
46472,señores
46472,honorables
46473,senadores
46473,chileno
46473,estudio
46473,excelencia
46473,acuerdo
46473,honorables
46473,conocimiento
46473,curriculares
46474,constitucional
46474,presidencial
46474,remuneraciones
46474,norma
46474,vencimiento
46474,estas
46474,senador
46475,síndrome
46475,elaboración
46475,enfermedades
46475,nacional
46475,pertinentes
46475,proyecto
46475,prader
46475,medidas
46476,moción
46476,inscripción
46476,senadores
46476,modifica
46476,proyecto
46476,celebrado
46476,coke
46476,señores
46477,telecomunicaciones
46477,sanciona
46477,comunicación
46477,constatación
46477,relación
46478,epilepsia
46478,diagnóstico
46478,médicos
46478,senadores
46478,medidas
46478,proyecto
46478,honorables
46478,excelencia
46479,exención
46479,estos
46479,esto
46479,funcionar
46479,preparación
46479,relación
46479,fiscalización
46480,consecuencias
46480,posibilidad
46480,contribuciones
46480,preocupación
46480,penales
46480,unidades
46480,penal
46480,cuestión
46481,consecuencia
46481,opera
46481,iniciativa
46481,recinto
46481,tenencia
46481,sanciona
46481,304
46481,delito
46482,penitenciarios
46482,penal
46482,ejecutivo
46482,artefactos
46482,buenos
46482,tenencia
46482,chile
46482,perjuicio
46483,relación
46483,consecuencias
46483,ejecutivo
46483,regulado
46483,penitenciarios
46483,preferencia
46484,sudán
46484,protección
46484,senadores
46484,población
46484,declaración
46484,proyecto
46484,humanitaria
46485,procedimiento
46485,senadores
46485,votación
46485,asignación
46485,establecimiento
46485,reclamación
46485,huenchumilla
46485,legales
46486,estado
46486,administración
46486,significado
46486,distribución
46486,esto
46486,indicación
46486,estrictamente
46486,considerado
46487,procedimiento
46487,municipalidades
46487,senadores
46487,iniciativa
46487,electorales
46487,presentación
46487,presidente
46487,excelencia
46488,senadores
46488,educación
46488,excelencia
46488,presidente
46488,república
46488,proyecto
46488,honorables
46488,señoras
46489,educación
46489,derechos
46489,funcionan
46489,necesidades
46489,excelencia
46489,relación
46489,senadores
46490,educación
46490,senadores
46490,establecimientos
46490,excelencia
46490,subvención
46490,iniciativa
46490,honorables
46490,matrícula
46491,senadores
46491,ejecutivo
46491,es
46491,tratando
46491,gracias
46491,señora
46492,indicación
46492,educación
46492,esto
46492,salvaguardado
46492,votación
46492,quedó
46492,senadora
46493,fiscalización
46493,administrativos
46493,senadores
46493,excelencia
46493,educación
46493,república
46493,sanción
46493,presidente
46494,responsabilidad
46494,ejecutivo
46494,electrónico
46494,necesidad
46494,dispositivo
46494,efecto
46494,comisión
46494,redacción
46495,tecnología
46495,penitenciarios
46495,consultó
46495,función
46495,poblaciones
46495,telefonía
46495,desarrollado
46495,utilización
46496,cuidado
46496,capacitación
46496,conversación
46496,realidad
46496,indicación
46496,esto
46496,estos
46496,tentación
46497,senadores
46497,señores
46497,presidente
46497,excelencia
46497,flores
46497,realización
46497,núñez
46498,adecuación
46498,iniciativas
46498,procedimientos
46498,presidente
46498,pública
46498,inversiones
46498,senadores
46498,república
